MT_196,MT_279,MT_362,MT_208,MT_228,MT_194,MT_220,MT_241,MT_163,MT_216,MT_276,MT_161,MT_191,MT_323,MT_213,MT_218,MT_328,MT_166,MT_314,MT_229,day_of_week,month,day_of_year,total_load
1865916.6666666667,1089120.833333333,3584200.0,574899.1596638656,488578.94736842107,223347.45762711865,250518.98734177218,256185.1851851852,231665.89861751156,180631.22923588037,195031.88118811866,181981.48148148146,168532.37410071937,148626.82926829273,103700.65075921905,109455.57655954627,118185.18518518518,107844.72527472534,95780.89887640465,82766.61514683152,0,1,30,17823906.862448163
1881624.9999999998,1017699.9999999997,3382500.0,575487.3949579832,506157.8947368422,226487.28813559323,255101.26582278483,260345.67901234564,233776.49769585257,184750.83056478403,193540.69306930678,188086.4197530864,168776.9784172662,167687.68292682935,105036.87635574839,110272.2117202268,112837.03703703701,118369.01098901102,96213.48314606753,83704.79134466768,1,1,31,17729607.03466222
1908916.6666666667,1084039.9999999995,3421600.0,589865.5462184874,495473.6842105263,232381.3559322034,253075.94936708856,264604.93827160494,238009.21658986178,182956.81063122922,195511.58415841573,190141.97530864194,168913.66906474816,148485.3658536586,105340.56399132324,108652.17391304346,113266.66666666666,117741.6483516483,98634.83146067426,85831.53013910355,2,2,32,17898217.128050566
1901166.6666666667,1013241.6666666667,3286800.0,588504.2016806722,487473.6842105263,227737.28813559323,256088.6075949367,265888.8888888889,232990.78341013822,184063.1229235881,192415.8415841583,191611.11111111112,165172.6618705036,156228.04878048785,103483.73101952276,109170.13232514179,111096.29629629629,115938.57142857143,95646.06741573049,83576.50695517773,3,2,33,17708677.007182494
1905708.3333333335,953350.0,3284700.0,581890.756302521,480736.8421052631,222063.5593220339,252911.39240506332,274716.049382716,227965.4377880184,177485.04983388702,188408.712871287,184481.48148148146,162978.41726618705,148695.60975609758,104318.87201735354,108115.31190926279,112807.4074074074,116994.39560439567,95129.21348314622,82391.03554868622,4,2,34,17714307.344381925
1975000.0000000002,970760.0,3083500.0,579983.1932773109,473157.89473684214,223262.7118644068,261215.1898734177,269654.3209876543,207596.7741935484,175657.80730897016,183905.34653465333,170885.80246913582,173359.7122302158,177819.14634146343,107041.21475054225,108147.44801512286,110259.25925925924,118093.2967032967,96629.21348314619,81397.21792890265,5,2,35,17502576.46471324
1816625.0000000002,1001047.5000000001,3146100.0,568663.8655462185,482578.94736842107,222550.8474576271,251329.11392405065,262839.50617283955,206776.49769585254,176933.55481727573,189431.08910891076,166398.14814814812,166187.05035971222,150616.21951219515,103262.47288503252,107841.20982986764,110296.29629629626,109901.4285714286,99320.22471910124,84176.19783616692,6,2,36,17168016.242525153
1909416.6666666667,1030347.5,3238400.0,588277.3109243697,492526.31578947365,234902.54237288132,255000.00000000003,266407.40740740736,238838.7096774194,183398.6710963455,187684.25742574246,188990.74074074073,169978.41726618703,156077.92682926837,104557.48373101951,114383.74291115312,112607.40740740739,109307.25274725277,100943.82022471918,90369.3972179289,0,2,37,17722166.717569083
1914500.0000000002,1004430.0000000001,3362200.0,587899.1596638656,473999.99999999994,253699.15254237287,271468.3544303797,253061.7283950617,237539.17050691246,187003.32225913624,195409.40594059392,195253.0864197531,167122.30215827332,153426.0975609756,104965.29284164857,111667.2967863894,111474.07407407406,117841.31868131873,100443.82022471911,87049.45904173105,1,2,38,17897207.943220735
1880166.6666666663,997687.4999999998,3319700.0,564764.705882353,489684.2105263157,241576.27118644063,250075.94936708861,266283.9506172839,229149.76958525347,188162.79069767438,184891.0891089108,188688.27160493823,164071.94244604316,164451.21951219518,103067.24511930585,107852.5519848771,110999.99999999999,115442.6373626374,98207.86516853943,84245.74961360123,2,2,39,17650756.324491072
1890291.6666666663,982042.4999999998,3306500.0,561487.3949579832,495736.8421052632,223427.9661016949,250848.1012658228,257222.22222222222,232175.11520737328,178588.03986710968,185049.99999999988,188663.5802469135,162381.29496402873,171886.58536585374,103802.60303687632,107446.12476370508,111281.48148148145,114959.78021978021,97050.56179775292,82721.79289026275,3,2,40,17606633.866126202
1957541.6666666663,1047679.9999999993,3260400.0,585899.1596638656,505947.36842105276,226470.33898305087,254632.91139240508,259296.29629629632,229029.95391705068,186564.78405315615,189150.79207920778,192734.56790123455,165791.36690647478,162019.02439024395,106305.8568329718,110699.43289224952,106044.44444444444,117510.54945054941,98230.3370786518,84030.91190108193,4,2,41,17886088.391302265
2008791.6666666665,1062494.9999999995,3408500.0,595310.9243697479,509473.6842105264,228334.7457627119,270683.5443037975,264012.34567901236,195520.73732718895,180272.42524916946,189148.31683168304,180074.0740740741,166884.8920863309,151975.60975609766,106772.23427331883,109965.97353497166,111874.07407407404,116894.6153846154,99117.97752808995,84098.91808346214,5,2,42,17979242.572702505
1808041.6666666667,978401.6666666665,3349200.0,571268.9075630252,490263.15789473685,220826.27118644066,263215.1898734177,257703.7037037037,178142.85714285716,176867.1096345515,185111.58415841573,158756.17283950618,163834.53237410073,164058.2926829269,105062.90672451191,104671.07750472592,106340.7407407407,104908.90109890113,95106.74157303387,80964.4513137558,6,2,43,17217369.414248437
1846583.3333333335,945876.6666666665,3322100.0,575546.218487395,489526.31578947365,224279.66101694913,258430.37974683545,255851.85185185182,222868.66359447004,182136.21262458473,188210.39603960383,174753.0864197531,160942.44604316543,146772.80487804877,101867.6789587852,105869.56521739128,105037.03703703702,113354.17582417585,95955.05617977545,80590.4173106646,0,2,44,17425006.75014403
1865916.6666666663,1062056.6666666667,3256900.0,580605.0420168068,503894.7368421052,240872.88135593222,254240.50632911388,254148.14814814815,237283.41013824884,180312.292358804,188361.38613861374,184731.48148148146,168906.47482014386,147541.70731707322,103492.40780911063,108049.14933837425,107148.14814814809,113232.63736263741,103112.35955056183,83579.59814528596,1,2,45,17722480.142604753
1859083.3333333335,1003664.1666666666,3317800.0,585537.8151260504,488947.36842105264,221614.40677966105,253113.92405063292,250864.19753086413,231693.54838709676,177328.90365448507,185489.99999999985,186141.97530864194,167971.22302158273,148807.9268292683,103490.23861171368,105344.04536862003,107029.6296296296,116916.81318681319,96539.32584269678,82799.07264296756,2,2,46,17552996.69812023
1882166.666666667,1016117.4999999999,3271500.0,589579.8319327731,479368.4210526315,214118.64406779656,255962.02531645572,255308.64197530865,223622.1198156682,176382.05980066443,189668.21782178205,191484.56790123455,168309.3525179856,139555.12195121954,102138.82863340563,106049.14933837426,110177.7777777778,116147.14285714286,99960.67415730351,83814.52859350847,3,2,47,17493699.68712305
1916583.3333333335,1047653.3333333334,3270200.0,589168.0672268908,557631.5789473684,212555.08474576272,256379.74683544302,259382.71604938267,225205.069124424,183451.82724252492,185871.68316831678,187851.85185185185,173726.61870503591,157508.1707317074,105973.96963123642,109170.13232514176,111711.11111111108,115366.48351648352,102410.11235955064,83975.27047913444,4,2,48,17778641.157791723
1967875.0,1078629.1666666665,3390800.0,590201.6806722688,490052.6315789473,216148.30508474578,248924.0506329114,263530.86419753084,187456.22119815674,181651.1627906977,183675.54455445535,185379.62962962966,172517.9856115108,147613.17073170733,107633.40563991325,109342.15500945177,112888.88888888888,110737.03296703298,102859.55056179773,85510.04636785161,5,2,49,17678907.78552364
1871249.9999999998,1051710.8333333328,3260400.0,562075.6302521009,487578.94736842107,219169.49152542374,244911.3924050633,261913.58024691357,165695.85253456217,180179.40199335548,180806.2376237623,149799.3827160494,170705.035971223,148990.60975609763,103093.27548806943,104771.26654064274,111311.11111111111,110132.08791208797,100960.67415730347,84358.57805255023,6,2,50,17083353.57017005
1921958.333333333,1069110.0000000002,3157300.0,589714.2857142857,483421.0526315789,217207.62711864404,257025.3164556962,254975.3086419753,219884.79262672813,181176.07973421927,180163.1683168316,176743.82716049382,168503.59712230213,141623.29268292687,105893.70932754876,107298.67674858219,116274.07407407401,109636.48351648355,100865.16853932588,84347.75888717156,0,2,51,17385543.21590637
1889333.3333333333,1109965.0000000002,3307200.0,594840.3361344538,495368.4210526315,211483.0508474576,253189.8734177215,246925.9259259259,187488.4792626728,181295.68106312296,180448.01980198015,184811.7283950617,165374.1007194245,145103.53658536592,103030.36876355746,105293.0056710775,109792.59259259255,108900.3296703297,98095.50561797763,84281.29829984542,1,2,52,17396104.6215193
1872666.6666666667,1084490.8333333335,3370400.0,604260.5042016807,481473.6842105263,212817.7966101695,271101.2658227848,245308.64197530862,220115.20737327187,184026.5780730897,177705.5445544554,189969.13580246916,166071.9424460431,151197.5609756098,103637.74403470714,104965.97353497166,115399.99999999994,115519.89010989016,97162.92134831467,86627.51159196292,2,2,53,17643746.63989145
1898208.3333333335,1122993.3333333335,3285100.0,582126.0504201681,482315.7894736842,211402.54237288135,252075.9493670886,255209.87654320986,225020.73732718895,184431.89368770763,181079.10891089102,191120.37037037036,170035.97122302154,152613.2926829269,104518.43817787422,109406.427221172,117162.96296296296,112331.31868131872,99016.85393258432,84145.28593508502,3,2,54,17609503.867724355
1992916.6666666665,1135899.9999999998,3365700.0,580386.5546218487,476999.9999999999,217898.30508474575,258835.4430379747,232567.9012345679,224562.2119815668,182209.30232558138,184338.01980198006,189015.4320987654,169985.61151079132,145536.70731707322,107030.36876355746,111094.51795841206,114829.62962962959,114706.9230769231,97730.3370786518,83976.81607418855,4,2,55,17861573.76669305
1976916.6666666665,1186319.1666666665,3399100.0,574579.8319327731,500894.7368421053,221199.15254237287,267291.13924050634,231333.33333333328,188887.09677419357,184700.99667774086,183279.40594059395,180123.45679012343,173597.12230215824,154894.39024390254,110859.00216919744,112827.97731568999,114762.96296296295,113551.75824175829,102067.4157303371,87613.60123647601,5,2,56,17928618.418596122
1904250.0000000002,1119447.4999999998,3457300.0,559369.7478991597,472631.57894736837,223927.9661016949,258594.93670886077,228987.65432098764,159306.4516129032,183647.8405315615,192187.22772277216,165219.1358024691,171302.15827338127,148618.90243902444,107891.54013015187,110587.90170132325,114096.29629629626,111946.37362637364,99382.02247191024,84897.9907264297,6,2,57,17500601.05374715
1868208.333333333,1118793.3333333333,3432900.0,571319.3277310925,479052.6315789473,223809.3220338983,257329.11392405065,231098.7654320987,215684.33179723498,184521.59468438543,188941.48514851468,188179.01234567896,172388.48920863305,146791.95121951218,104919.73969631236,109848.77126654069,113437.03703703702,121061.86813186816,98095.50561797766,86326.12055641421,0,2,58,17691373.2100485
1940625.0,1143596.6666666667,3322300.0,575394.9579831932,477157.894736842,243402.54237288135,254063.2911392405,235629.62962962964,224509.21658986178,184800.66445182724,189604.7524752474,193882.7160493827,174446.0431654676,149148.65853658537,106607.37527114966,113992.43856332703,119651.8518518518,111297.03296703301,100426.96629213494,84947.44976816076,1,2,59,17723869.99432182
1935624.9999999998,1095062.5,3351000.0,565319.3277310926,482105.2631578948,224063.55932203392,255291.13924050634,235876.54320987652,224112.90322580645,186156.14617940204,188629.20792079196,188876.54320987652,172877.69784172656,149765.2439024391,105748.37310195225,112629.48960302457,112629.6296296296,112892.08791208793,100893.25842696644,89867.07882534778,2,2,60,17656494.237874586
1937000.0000000005,1098975.833333333,3319000.0,567218.487394958,481421.0526315789,224682.2033898306,259202.5316455696,230469.1358024691,226253.4562211982,187598.0066445183,186109.60396039588,185558.6419753086,173158.2733812949,143240.48780487807,105557.48373101951,113128.54442344049,113074.07407407404,120951.4285714286,99707.86516853943,91258.11437403403,3,3,61,17683860.691481054
1943333.3333333335,1127900.8333333335,3330200.0,577680.6722689075,487315.7894736843,229733.05084745758,257189.87341772154,234407.40740740742,224767.28110599078,186202.65780730898,190844.75247524737,192148.1481481482,175784.17266187046,146542.19512195126,107258.13449023856,113383.74291115311,114637.03703703698,116945.71428571432,101578.65168539331,90185.4714064915,4,3,62,17879384.773798555
2031166.6666666667,1180240.8333333335,3489200.0,583957.9831932773,483631.5789473685,229822.0338983051,254164.55696202535,240135.80246913582,195762.67281105992,188093.02325581395,193269.99999999988,175521.60493827163,178690.64748201444,153194.99999999997,113344.90238611712,117627.59924385636,117577.77777777777,114728.46153846155,104466.29213483141,90442.04018547143,5,3,63,18180746.847730946
1909500.0,1159170.0,3612100.0,567352.9411764706,497789.4736842105,233021.186440678,256772.15189873416,239098.76543209876,158817.9723502304,192106.31229235878,194819.99999999983,170533.9506172839,177611.5107913668,152506.58536585365,108585.68329718,115332.70321361057,124333.33333333331,112891.86813186813,101213.48314606745,90683.15301391031,6,3,64,17873814.602234665
1865791.6666666665,1100594.9999999998,3467900.0,554546.218487395,480947.3684210526,235360.16949152542,260088.60759493674,231098.7654320988,215209.6774193549,189930.23255813957,187013.66336633646,183506.17283950618,172604.3165467626,143350.73170731709,105177.87418655098,112468.80907372398,112518.51851851851,116389.010989011,96061.79775280911,90255.02318392583,0,3,65,17656725.482018545
1869541.666666666,1127740.0,3513500.0,558865.5462184874,487157.894736842,229902.54237288132,256037.97468354434,229641.975308642,224914.74654377883,192149.50166112956,192817.82178217804,192166.6666666667,173158.27338129494,143858.9024390244,106483.73101952278,111574.66918714553,114451.8518518518,119050.54945054944,98382.02247191023,88324.57496136008,1,3,66,17787891.16000957
1901749.9999999998,1080059.1666666667,3473700.0,565915.9663865546,510368.42105263163,232868.6440677966,263708.8607594937,233469.13580246913,224336.40552995392,187827.24252491698,186790.99009900974,190913.58024691363,173410.07194244605,147981.34146341463,108663.77440347068,112362.94896030243,114555.55555555553,122408.24175824175,96185.39325842711,88771.25193199377,2,3,67,17838172.39105481
1930125.0,1119585.0,3602200.0,575302.5210084034,474157.89473684214,235042.37288135596,253202.53164556963,233839.50617283952,224580.6451612903,186265.78073089704,189262.4752475246,189515.43209876545,177640.28776978416,142951.8292682927,110062.90672451191,116531.19092627603,117199.99999999997,124857.03296703297,98185.39325842707,88537.86707882535,3,3,68,18077246.56692287
1962541.6666666663,1095344.9999999995,3449200.0,589344.537815126,479789.47368421045,236966.10169491524,253113.9240506329,236728.3950617284,222152.07373271894,193282.39202657802,192325.94059405927,188444.4444444444,181431.65467625894,146373.78048780488,112937.09327548805,114557.65595463137,118503.70370370368,128287.69230769231,99893.25842696636,89740.34003091192,4,3,69,18012026.639125504
1980916.6666666665,1197832.5,3624400.0,587638.6554621848,492631.5789473684,232605.93220338982,254670.88607594938,238987.65432098764,191205.069124424,191617.94019933557,188804.35643564342,178018.51851851857,180532.3741007194,148584.75609756104,113524.94577006508,117841.2098298677,121074.0740740741,123525.27472527478,100831.4606741574,90316.84698608966,5,3,70,18145567.353069976
1899375.0000000002,1175247.5000000002,3624600.0,573277.3109243697,507421.0526315789,231474.57627118647,266151.89873417723,237888.88888888885,154057.60368663596,190205.98006644528,192044.75247524737,150805.5555555555,177892.0863309352,149279.39024390248,109407.80911062908,114765.595463138,121392.59259259257,118343.07692307694,99162.92134831473,91710.97372488411,6,3,71,17767270.813076306
1967500.0000000002,1204307.4999999998,3576800.0,576210.0840336134,496631.57894736837,234194.9152542373,258772.15189873424,236802.46913580247,222774.19354838712,187581.3953488372,188682.97029702956,168570.98765432095,183266.18705035967,146683.04878048782,108438.17787418656,114476.37051039696,119214.81481481485,117543.6263736264,98505.6179775282,88157.65069551772,0,3,72,17948021.75785414
2032166.6666666665,1108944.1666666665,3780100.0,564798.3193277312,523736.84210526315,228330.50847457626,257177.21518987342,231654.3209876543,228119.81566820273,190554.81727574748,196185.2475247523,168533.95061728393,177755.39568345321,151369.63414634147,109876.35574837311,114916.82419659739,124296.29629629625,116224.61538461539,98365.16853932594,89244.20401854717,1,3,73,18208725.38214158
1970666.666666666,1111416.6666666665,3509800.0,575151.2605042016,522894.73684210534,217364.406779661,255506.3291139241,236308.64197530862,228080.64516129033,189308.97009966784,188528.91089108898,172709.87654320983,178942.44604316543,148846.2195121951,110160.52060737523,115376.18147448014,124696.29629629626,124010.00000000003,99000.00000000012,88412.67387944361,2,3,74,17968250.267958935
1872291.666666667,1111050.0,3513600.0,584310.9243697479,521000.0000000001,232868.6440677966,255329.11392405065,237209.8765432099,254539.17050691243,193255.81395348842,181501.28712871272,184734.5679012345,178971.22302158276,150850.00000000006,108796.09544468546,115226.84310018901,122244.44444444444,126882.96703296702,99325.84269662935,88476.04327666154,3,3,75,17873785.313417464
1891416.6666666665,1142591.6666666665,3549000.0,577336.1344537815,505736.84210526315,234750.0,266645.56962025317,241333.33333333328,259209.67741935488,190259.13621262458,181530.99009900977,187055.55555555556,182985.61151079132,148628.53658536592,110542.29934924074,117582.23062381857,122385.18518518517,122722.85714285717,98808.98876404506,90429.67542503864,4,3,76,18045454.471978888
1897041.6666666665,1161943.333333333,3596200.0,571529.4117647059,490842.10526315786,230555.08474576272,271810.12658227846,230802.46913580247,202970.0460829493,187043.18936877078,185365.94059405924,169487.65432098764,181676.25899280573,149372.92682926834,113930.58568329718,120062.38185255196,121177.77777777774,121952.85714285713,98707.86516853946,88681.60741885623,5,3,77,17957334.03623466
1786083.3333333333,1074095.0000000002,3512500.0,535983.1932773109,470578.947368421,222813.5593220339,256367.0886075949,225925.9259259259,163211.98156682026,184152.82392026577,182769.9009900989,150712.96296296298,175906.47482014386,142508.7804878049,106019.52277657262,114062.38185255199,117696.29629629628,118598.35164835166,94129.21348314622,85887.17156105101,6,3,78,17134695.312118303
1778958.3333333333,1013134.9999999998,3353300.0,547739.4957983193,484105.2631578947,219843.220338983,254430.37974683545,227283.95061728396,227891.70506912444,184641.19601328904,175845.9405940593,168237.65432098758,171381.29496402878,142350.85365853662,107182.21258134491,110657.84499054818,115733.33333333324,110901.4285714286,94320.2247191013,85607.41885625962,0,3,79,17039161.65563478
1781375.0000000005,1059276.6666666665,3470500.0,559210.0840336134,480421.05263157893,214296.6101694915,247430.37974683542,222950.61728395062,229516.1290322581,185368.77076411957,182387.62376237617,174268.5185185185,168446.0431654675,140163.90243902442,109618.2212581345,111478.26086956526,116177.77777777774,121506.92307692306,93230.33707865182,84330.75734157654,1,3,80,17281991.112987455
1835666.666666667,1006704.9999999999,3420500.0,555294.1176470588,480526.31578947365,215161.01694915254,248594.93670886077,232679.01234567896,232334.10138248847,184923.58803986709,175794.25742574243,171598.76543209873,168992.80575539565,140017.19512195128,112292.84164859004,109962.19281663514,117051.8518518518,108614.17582417585,97191.01123595517,82202.47295208654,2,3,81,17216092.874705836
1829541.666666667,1042384.9999999997,3443100.0,558033.6134453781,486789.47368421056,216016.9491525424,251088.60759493674,228962.96296296295,232894.00921658988,183215.9468438538,175701.38613861377,168805.5555555555,175597.12230215827,142114.0243902439,108457.70065075919,111413.98865784502,114162.96296296295,113167.14285714288,95050.56179775295,81675.42503863985,3,3,82,17336223.19761051
1884666.666666666,1087477.4999999998,3618800.0,582781.512605042,503263.15789473685,222961.86440677967,253455.69620253163,236333.3333333333,233214.2857142857,186936.8770764119,181019.00990098997,178564.81481481477,178676.25899280576,151949.8780487805,113190.88937093274,114434.78260869563,116251.85185185181,119728.79120879123,96365.16853932592,84701.70015455951,4,3,83,17965305.708530884
1952624.9999999995,1176168.3333333333,3640500.0,595075.6302521009,516736.84210526315,232911.0169491526,286405.06329113926,242864.1975308642,200437.7880184332,185269.10299003322,182196.7326732672,177225.3086419753,183136.69064748194,153057.68292682932,112947.9392624729,118897.92060491495,117970.37037037034,124284.8351648352,101679.77528089892,88805.25502318391,5,3,84,18274268.20934463
1841875.0000000005,1132038.3333333328,3614200.0,569915.9663865546,506210.52631578944,223644.06779661012,275721.5189873418,234876.5432098765,163223.50230414746,181388.70431893689,186347.92079207906,137604.93827160497,179812.94964028773,148983.29268292684,109854.66377440348,114051.03969754251,121333.33333333333,120765.27472527478,95185.39325842715,85867.07882534777,6,3,85,17613385.80932898
1887416.6666666665,1161794.9999999998,3713900.0,583478.9915966387,508210.5263157895,227470.33898305084,261556.96202531646,237617.28395061727,226211.98156682026,187913.62126245844,187940.49504950485,173848.7654320987,178820.14388489208,149722.80487804883,111193.05856832971,114145.5576559546,121681.48148148147,122458.9010989011,98573.03370786527,86233.38485316849,0,3,86,18167980.75745448
1889333.3333333333,1128197.4999999995,3739900.0,592915.9663865546,531105.2631578947,229644.06779661015,259215.18987341775,232234.56790123455,227080.6451612903,183169.43521594687,186446.7326732672,183256.17283950615,184712.2302158273,149030.3658536586,110919.73969631242,122659.73534971641,125570.37037037034,123811.31868131868,97174.15730337091,87965.99690880989,1,3,87,18348007.49828467
1914416.6666666665,1123601.6666666665,3741900.0,618462.1848739495,525210.5263157896,227364.40677966102,255746.835443038,231876.54320987655,225808.7557603687,184382.05980066446,183632.77227722757,178524.6913580247,179755.39568345321,151801.70731707325,110726.68112798265,122631.37996219283,125666.66666666663,121594.17582417584,97747.1910112361,87037.09428129831,2,3,88,18352680.85846038
1920083.3333333333,1119344.1666666663,3688300.0,596176.4705882353,525473.6842105263,228529.66101694916,260746.835443038,241074.07407407404,226580.6451612903,184395.34883720934,178954.55445544544,178913.58024691363,179503.59712230216,144470.60975609755,110702.81995661603,122281.66351606802,122088.88888888885,122243.5164835165,96971.9101123597,88939.72179289027,3,3,89,18327176.586056206
1948750.0000000002,1213698.333333333,3516800.0,589235.294117647,509000.0,245169.49152542377,273202.5316455696,244913.58024691357,225857.14285714284,188784.0531561462,183313.76237623752,178592.59259259255,181460.43165467624,152471.0975609756,112934.9240780911,118357.27788279773,123762.96296296299,123668.79120879121,100084.26966292142,87335.39412673879,4,3,90,18433737.12891321
1949416.6666666665,1207665.833333333,3715100.0,572890.756302521,507473.6842105263,246067.7966101695,274493.670886076,240864.19753086416,191315.66820276497,189162.7906976744,186173.56435643547,182416.66666666666,182345.32374100716,155669.14634146352,113648.59002169197,120816.6351606805,125155.55555555549,122488.35164835166,103606.74157303365,84213.29211746524,5,3,91,18465400.836874772
1870374.9999999998,1181742.5,3720000.0,545554.6218487395,516157.89473684214,242588.98305084743,277012.6582278481,238271.6049382716,169859.4470046083,188803.98671096345,186087.4257425741,160179.012345679,181402.8776978417,155756.82926829276,107600.86767895878,118396.97542533079,122866.66666666663,123892.5274725275,101707.86516853939,85027.82071097367,6,4,92,18018855.56527868
1842875.0000000002,1148277.4999999998,3584300.0,558495.7983193278,493473.6842105263,244114.406779661,269620.253164557,243296.29629629632,221324.88479262678,186740.8637873754,182317.5247524751,178151.2345679012,181086.33093525175,150727.68292682932,108657.26681127984,113317.58034026467,117503.7037037037,127917.69230769233,98550.56179775293,83837.7125193199,0,4,93,17933832.971456382
1863000.0000000005,1058404.1666666665,3624400.0,553319.3277310925,503526.3157894737,254292.37288135596,274721.5189873418,238703.70370370368,223854.83870967742,186083.05647840534,182378.71287128696,184657.40740740747,181100.71942446037,151729.39024390245,109841.64859002171,115744.80151228733,113096.29629629626,129699.23076923078,99230.33707865179,80367.85162287479,1,4,94,17905125.45993717
1919249.9999999995,1030974.9999999998,3553700.0,536949.5798319328,496157.8947368421,245563.5593220339,266696.2025316456,234666.66666666666,220940.0921658986,185318.93687707643,182686.2376237622,182407.4074074074,198971.2230215827,153616.09756097564,106720.17353579169,111744.80151228732,111577.77777777775,122767.47252747256,95191.01123595519,79460.58732612057,2,4,95,17717794.8705261
1927958.333333333,995936.6666666667,3543500.0,531260.5042016807,474000.0,244792.3728813559,272139.2405063291,231802.46913580244,224336.40552995392,182478.40531561463,188751.78217821772,183512.34567901233,196330.93525179857,152387.3170731708,105963.12364425158,110066.1625708885,115362.96296296293,110901.09890109891,96780.89887640462,80015.45595054099,3,4,96,17628693.583311472
1917124.9999999995,1040564.9999999998,3612200.0,545016.8067226891,476894.7368421052,230656.77966101698,269784.8101265823,227345.6790123457,208396.3133640553,182518.27242524922,183697.52475247512,180351.85185185188,185151.0791366906,147022.6829268293,107388.28633405638,114474.48015122874,120533.33333333333,108889.34065934068,96022.47191011254,79902.62751159194,4,4,97,17731201.212818537
1956458.3333333333,1028718.333333333,3755300.0,551773.1092436975,480421.05263157893,231063.55932203392,267670.88607594935,232234.56790123458,194410.13824884794,183621.26245847179,181398.51485148503,169660.4938271605,178338.12949640286,145862.8048780488,108581.34490238606,112482.04158790172,122162.96296296295,110846.92307692309,98337.07865168556,80213.29211746517,5,4,98,17816405.700973783
1679833.3333333335,957554.9999999997,3858000.0,473890.756302521,456526.31578947365,224292.3728813559,239974.6835443038,216061.72839506177,160638.2488479263,179647.84053156147,169724.65346534646,149416.66666666663,154755.39568345316,136212.07317073178,93140.99783080259,95871.45557655951,114251.85185185187,111770.32967032971,88376.40449438214,74525.50231839258,6,4,99,16552154.086329963
1890291.666666667,1049113.3333333333,3904800.0,535521.0084033613,552578.947368421,251084.74576271186,259177.2151898734,230580.24691358025,230264.97695852534,182086.3787375415,178739.6039603959,171049.38271604938,169194.24460431654,146508.1707317073,105761.38828633404,108922.4952741021,125925.92592592591,112880.65934065936,92842.69662921366,79395.67233384852,0,4,100,17824747.866284985
1897999.9999999998,1137366.6666666665,3741700.0,547470.5882352941,502000.0,241974.5762711864,263189.87341772154,241320.98765432095,223184.33179723506,185003.32225913618,187248.21782178202,174601.85185185188,185187.05035971222,151105.00000000003,104678.95878524946,111722.11720226845,123400.0,120428.68131868134,94578.6516853934,80157.65069551779,1,4,101,17937101.799149547
1886708.3333333333,1029573.333333333,3656600.0,545739.4957983193,492842.10526315786,242279.66101694922,256544.3037974683,233086.4197530864,220963.133640553,183318.93687707643,180769.70297029687,175342.59259259258,170294.964028777,148797.43902439027,103086.76789587853,111858.22306238183,111155.55555555555,112727.47252747261,94808.9887640451,79455.95054095823,2,4,102,17649824.23029319
1880749.9999999998,998241.6666666665,3639000.0,538764.705882353,492789.4736842105,230872.8813559322,248405.06329113923,227925.92592592596,220046.08294930874,180325.58139534885,178633.0693069306,179185.1851851852,171302.1582733813,145435.85365853662,101518.43817787415,108824.19659735348,107081.48148148146,114882.63736263738,93640.44943820238,80154.55950540956,3,4,103,17395962.89162763
1911166.6666666667,1027326.6666666665,3630700.0,550025.2100840337,490157.8947368421,231444.9152542373,264924.0506329114,230432.09876543208,223426.26728110592,180870.4318936877,183748.11881188105,185253.08641975312,172302.1582733813,147585.12195121954,104049.89154013015,111716.4461247637,106311.11111111107,109779.89010989014,93089.8876404496,79735.7032457496,4,4,104,17746346.729171693
1914083.3333333333,1065286.6666666665,3664300.0,544411.7647058824,511526.3157894737,227461.8644067797,255202.53164556957,230728.39506172837,191824.88479262675,183794.01993355484,183500.49504950483,172419.7530864197,171942.44604316546,150816.95121951227,104188.7201735358,115221.17202268435,106925.92592592593,110201.20879120879,94966.29213483162,80598.14528593505,5,4,105,17632327.77388304
1805833.3333333335,975523.3333333329,3583700.0,517428.5714285714,483315.78947368416,214521.18644067794,250202.53164556966,226740.74074074076,158297.2350230415,179099.6677740864,176643.66336633658,152160.49382716048,165654.67625899275,145327.43902439027,96806.94143167028,107706.99432892253,106592.59259259254,105667.80219780226,89623.59550561807,78942.81298299845,6,4,106,16813127.138646763
1808958.333333334,923735.8333333331,3535200.0,531436.974789916,486894.7368421052,220296.6101694915,247139.24050632917,230432.09876543208,221928.57142857145,176564.78405315612,172451.08910891088,166262.34567901227,166690.64748201438,145723.17073170736,97446.85466377439,109854.44234404535,108162.9629629629,107096.59340659347,91101.12359550573,79625.96599690884,0,4,107,17036563.613720153
1820125.0,987651.6666666663,3627100.0,543588.2352941176,488526.31578947365,232008.47457627123,258265.82278481012,236765.43209876542,231241.93548387097,182754.15282392027,177145.2475247524,181589.5061728395,177640.28776978422,157664.6341463414,100110.6290672451,110351.606805293,111674.07407407406,111407.6923076923,92730.33707865184,81591.96290571868,1,4,108,17573844.632919785
1788083.333333333,1000160.8333333329,3510000.0,538453.781512605,488578.947368421,232995.7627118644,255215.18987341772,223530.86419753084,227301.84331797235,178335.54817275752,182894.45544554447,183799.38271604935,167381.29496402876,150560.85365853662,97891.54013015184,110395.0850661626,107637.03703703704,106722.4175824176,93679.775280899,78877.89799072641,2,4,109,17313181.692908213
